"Table with row headers in Column A, and column headers in row 3",,,
Supplemental Table 1.,,,
Percentage of Workers Who Commuted by Bicycle in Small Cities: 2008Ð2012 ,,,
"(Total City Population of 20,000Ð99,999)1",,,
"(For information on confidentiality protection, sampling error, and definitions, see www.census.gov/acs/www/Downloads/data_documentation/ Accuracy
/ACS_Accuracy_of_Data_2012.pdf)",,,
City,Number of workers who commuted by bicycle,Percentage of workers,"Margin of 
error (±)2 "
"Hamtramck city, Michigan ",11,0.2,0.3
"Hanford city, California ",173,0.8,0.6
"Hanover Park village, Illinois ",170,0.9,0.6
"Harker Heights city, Texas ",20,0.2,0.3
"Harlingen city, Texas ",135,0.6,0.4
"Harrisburg city, Pennsylvania ",91,0.5,0.4
"Harrison village, New York ",50,0.4,0.5
"Harrisonburg city, Virginia ",341,1.7,0.8
"Harvey city, Illinois ",0,0.0,0.4
"Hastings city, Minnesota ",48,0.4,0.3
"Hastings city, Nebraska ",39,0.3,0.3
"Hattiesburg city, Mississippi ",245,1.2,0.5
"Havelock city, North Carolina ",57,0.5,0.7
"Haverhill city, Massachusetts ",35,0.1,0.1
"Hawthorne city, California ",330,0.9,0.4
"Hays city, Kansas ",54,0.4,0.4
"Hazelwood city, Missouri ",0,0.0,0.2
"Hazleton city, Pennsylvania ",11,0.1,0.2
"Helena city, Montana ",488,3.3,1.1
"Hemet city, California ",50,0.2,0.2
"Hempstead village, New York ",255,1.0,0.9
"Henderson city, Kentucky ",22,0.2,0.2
"Hendersonville city, Tennessee ",11,0.0,0.1
"Hercules city, California ",38,0.3,0.4
"Herndon town, Virginia ",7,0.1,0.1
"Herriman city, Utah ",0,0.0,0.3
"Hesperia city, California ",54,0.2,0.2
"Hialeah Gardens city, Florida ",11,0.1,0.2
"Hickory city, North Carolina ",23,0.1,0.2
"Highland city, California ",22,0.1,0.1
"Highland Park city, Illinois ",90,0.6,0.4
"Highland town, Indiana ",10,0.1,0.1
"Hilliard city, Ohio ",12,0.1,0.1
"Hillsboro city, Oregon ",568,1.3,0.5
"Hilton Head Island town, South Carolina ",377,2.3,0.8
"Hinesville city, Georgia ",87,0.6,0.5
"Hobart city, Indiana ",42,0.3,0.3
"Hobbs city, New Mexico ",10,0.1,0.1
"Hoboken city, New Jersey ",187,0.6,0.4
"Hoffman Estates village, Illinois ",341,1.3,1.2
"Holladay city, Utah ",7,0.1,0.1
"Holland city, Michigan ",316,2.2,0.7
"Hollister city, California ",183,1.2,1.0
"Holly Springs town, North Carolina ",0,0.0,0.3
"Holyoke city, Massachusetts ",59,0.4,0.3
"Homer Glen village, Illinois ",0,0.0,0.2
"Homestead city, Florida ",162,0.6,0.4
"Homewood city, Alabama ",68,0.5,0.5
"Hoover city, Alabama ",0,0.0,0.1
"Hopewell city, Virginia ",20,0.2,0.3
"Hopkinsville city, Kentucky ",11,0.1,0.1
"Horn Lake city, Mississippi ",0,0.0,0.3
"Hot Springs city, Arkansas ",47,0.3,0.4
"Houma city, Louisiana ",76,0.5,0.5
"Huber Heights city, Ohio ",7,0.0,0.1
"Hudson city, Ohio ",23,0.2,0.3
"Huntersville town, North Carolina ",75,0.3,0.5
"Huntington city, West Virginia ",207,1.0,0.4
"Huntington Park city, California ",272,1.1,0.4
"Huntley village, Illinois ",29,0.3,0.3
"Huntsville city, Texas ",47,0.4,0.6
"Hurst city, Texas ",52,0.3,0.4
"Hutchinson city, Kansas ",58,0.3,0.2
"Idaho Falls city, Idaho ",256,1.0,0.5
"Imperial Beach city, California ",113,1.0,0.7
"Independence city, Kentucky ",0,0.0,0.3
"Indian Trail town, North Carolina ",14,0.1,0.1
"Indio city, California ",133,0.5,0.3
"Inkster city, Michigan ",6,0.1,0.1
"Inver Grove Heights city, Minnesota ",39,0.2,0.2
"Iowa City city, Iowa ","1,477",3.9,0.7
"Issaquah city, Washington ",121,0.8,0.7
"Ithaca city, New York ",283,2.2,1.0
"Jackson city, Michigan ",95,0.8,0.5
"Jackson city, Tennessee ",29,0.1,0.1
"Jacksonville Beach city, Florida ",267,2.3,1.1
"Jacksonville city, Arkansas ",16,0.1,0.2
"Jacksonville city, North Carolina ",303,0.8,0.6
"Jamestown city, New York ",52,0.4,0.4
"Janesville city, Wisconsin ",95,0.3,0.2
"Jefferson City city, Missouri ",23,0.1,0.1
"Jeffersontown city, Kentucky ",12,0.1,0.1
"Jeffersonville city, Indiana ",87,0.4,0.4
"Johns Creek city, Georgia ",80,0.2,0.2
"Johnson City city, Tennessee ",45,0.2,0.1
"Johnstown city, Pennsylvania ",10,0.1,0.2
"Jonesboro city, Arkansas ",104,0.3,0.2
"Joplin city, Missouri ",48,0.2,0.2
"Junction City city, Kansas ",8,0.1,0.1
"Juneau city and borough, Alaska ",213,1.3,0.5
"Jupiter town, Florida ",179,0.7,0.4
"Jurupa Valley city, California ",86,0.2,0.1
"Kalamazoo city, Michigan ",322,1.0,0.4
"Kalispell city, Montana ",188,2.1,1.3
"Kankakee city, Illinois ",42,0.4,0.3
"Kannapolis city, North Carolina ",35,0.2,0.2
"Kaysville city, Utah ",26,0.2,0.2
"Kearney city, Nebraska ",217,1.3,0.7
"Kearny town, New Jersey ",21,0.1,0.2
"Keene city, New Hampshire ",112,1.0,0.7
"Keizer city, Oregon ",159,1.0,0.6
"Keller city, Texas ",15,0.1,0.1
"Kenmore city, Washington ",51,0.5,0.5
"Kenner city, Louisiana ",111,0.3,0.4
"Kennesaw city, Georgia ",0,0.0,0.3
"Kennewick city, Washington ",92,0.3,0.2
"Kent city, Ohio ",191,1.3,0.7
"Kentwood city, Michigan ",197,0.8,0.6
"Kernersville town, North Carolina ",0,0.0,0.3
"Kerrville city, Texas ",31,0.4,0.4
"Kettering city, Ohio ",119,0.4,0.3
"Key West city, Florida ","2,439",17.4,2.9
"Kingman city, Arizona ",32,0.3,0.3
"Kingsport city, Tennessee ",37,0.2,0.2
"Kingston city, New York ",84,0.8,0.6
"Kingsville city, Texas ",15,0.1,0.2
"Kinston city, North Carolina ",20,0.3,0.3
"Kirkland city, Washington ",273,1.0,0.4
"Kirkwood city, Missouri ",15,0.1,0.2
"Kiryas Joel village, New York ",0,0.0,0.9
"Kissimmee city, Florida ",243,0.9,0.6
"Klamath Falls city, Oregon ",31,0.3,0.3
"Kokomo city, Indiana ",141,0.7,0.3
"Kyle city, Texas ",0,0.0,0.3
"La Ca–ada Flintridge city, California ",12,0.1,0.2
"La Crosse city, Wisconsin ",701,2.6,0.7
"La Habra city, California ",143,0.5,0.3
"La Mesa city, California ",110,0.4,0.3
"La Mirada city, California ",134,0.6,0.3
"La Porte city, Indiana ",41,0.4,0.5
"La Porte city, Texas ",62,0.4,0.4
"La Puente city, California ",244,1.4,0.9
"La Quinta city, California ",158,1.0,0.8
"La Vergne city, Tennessee ",10,0.1,0.1
"La Verne city, California ",69,0.5,0.4
"Lacey city, Washington ",90,0.5,0.3
"Lafayette city, California ",30,0.3,0.3
"Lafayette city, Colorado ",130,1.0,0.5
"Lafayette city, Indiana ",232,0.7,0.4
"LaGrange city, Georgia ",6,0.1,0.1
"Laguna Beach city, California ",60,0.5,0.5
"Laguna Hills city, California ",138,0.9,0.6
"Laguna Niguel city, California ",54,0.2,0.2
"Lake Charles city, Louisiana ",81,0.3,0.2
"Lake Elsinore city, California ",0,0.0,0.2
"Lake Forest city, California ",246,0.6,0.3
"Lake Havasu City city, Arizona ",47,0.2,0.2
"Lake in the Hills village, Illinois ",0,0.0,0.2
"Lake Jackson city, Texas ",7,0.1,0.1
"Lake Oswego city, Oregon ",98,0.6,0.4
"Lake Stevens city, Washington ",0,0.0,0.2
"Lake Worth city, Florida ",126,0.8,0.7
"Lakeland city, Florida ",206,0.5,0.3
"Lakeville city, Minnesota ",55,0.2,0.2
"Lakewood city, California ",247,0.6,0.3
"Lakewood city, Ohio ",171,0.6,0.3
"Lakewood city, Washington ",128,0.5,0.4
"Lancaster city, Ohio ",34,0.2,0.2
"Lancaster city, Pennsylvania ",200,0.8,0.4
"Lancaster city, Texas ",0,0.0,0.2
"Lansing village, Illinois ",3,0.0,0.1
"Laramie city, Wyoming ","1,088",6.8,1.8
"Largo city, Florida ",441,1.4,0.6
"Lauderdale Lakes city, Florida ",15,0.1,0.2
"Lauderhill city, Florida ",51,0.2,0.2
"Laurel city, Maryland ",143,1.0,1.2
"Lawndale city, California ",316,2.2,1.2
"Lawrence city, Indiana ",0,0.0,0.1
"Lawrence city, Kansas ",885,1.9,0.6
"Lawrence city, Massachusetts ",9,0.0,0.1
"Lawrenceville city, Georgia ",0,0.0,0.3
"Lawton city, Oklahoma ",75,0.2,0.1
"Layton city, Utah ",42,0.1,0.1
"League City city, Texas ",87,0.2,0.2
"Leander city, Texas ",7,0.1,0.1
"Leavenworth city, Kansas ",159,1.1,0.6
"Leawood city, Kansas ",14,0.1,0.1
"Lebanon city, Ohio ",0,0.0,0.3
"Lebanon city, Pennsylvania ",118,1.1,0.9
"Lebanon city, Tennessee ",12,0.1,0.2
"Lee's Summit city, Missouri ",8,0.0,0.1
"Leesburg city, Florida ",50,0.7,0.9
"Leesburg town, Virginia ",69,0.3,0.4
"Lehi city, Utah ",26,0.1,0.2
"Lemon Grove city, California ",31,0.3,0.2
"Lemoore city, California ",60,0.5,0.7
"Lenexa city, Kansas ",47,0.2,0.1
"Leominster city, Massachusetts ",45,0.2,0.4
"Lewiston city, Idaho ",80,0.5,0.4
"Lewiston city, Maine ",65,0.4,0.3
"Lewisville city, Texas ",291,0.6,0.3
"Liberal city, Kansas ",110,1.2,1.2
"Liberty city, Missouri ",4,0.0,0.1
"Libertyville village, Illinois ",90,0.9,0.6
"Lima city, Ohio ",45,0.3,0.3
"Lincoln city, California ",118,0.8,0.6
"Lincoln Park city, Michigan ",52,0.4,0.3
"Linden city, New Jersey ",22,0.1,0.1
"Lindenhurst village, New York ",0,0.0,0.2
"Lino Lakes city, Minnesota ",38,0.4,0.3
"Lisle village, Illinois ",10,0.1,0.1
"Little Elm city, Texas ",0,0.0,0.3
"Littleton city, Colorado ",93,0.4,0.2
"Livermore city, California ",480,1.2,0.3
"Livonia city, Michigan ",45,0.1,0.1
"Lockport city, Illinois ",0,0.0,0.2
"Lockport city, New York ",57,0.6,0.5
"Lodi borough, New Jersey ",84,0.7,0.6
"Lodi city, California ",173,0.7,0.3
"Logan city, Utah ",982,4.1,1.1
"Loma Linda city, California ",93,0.9,0.8
"Lombard village, Illinois ",143,0.6,0.7
"Lomita city, California ",147,1.5,0.9
"Lompoc city, California ",81,0.5,0.3
"Long Beach city, New York ",194,1.1,0.5
"Long Branch city, New Jersey ",296,1.9,1.4
"Longmont city, Colorado ",410,1.0,0.3
"Longview city, Texas ",133,0.4,0.3
"Longview city, Washington ",141,1.0,0.5
"Lorain city, Ohio ",72,0.3,0.3
"Los Altos city, California ",216,1.8,0.9
"Los Banos city, California ",48,0.4,0.4
"Los Gatos town, California ",96,0.7,0.5
"Loveland city, Colorado ",297,0.9,0.4
"Loves Park city, Illinois ",36,0.3,0.4
"Lufkin city, Texas ",72,0.5,0.4
"Lumberton city, North Carolina ",13,0.2,0.3
"Lynchburg city, Virginia ",34,0.1,0.1
"Lynn city, Massachusetts ",280,0.7,0.5
"Lynnwood city, Washington ",31,0.2,0.2
"Lynwood city, California ",114,0.5,0.3
"Machesney Park village, Illinois ",21,0.2,0.2
"Macon city, Georgia ",46,0.1,0.1
"Madera city, California ",89,0.5,0.4
"Madison city, Alabama ",56,0.3,0.3
"Madison city, Mississippi ",0,0.0,0.3
"Madison Heights city, Michigan ",45,0.3,0.3
"Malden city, Massachusetts ",240,0.8,0.5
"Manassas city, Virginia ",65,0.3,0.5
"Manhattan Beach city, California ",123,0.7,0.4
"Manhattan city, Kansas ",357,1.2,0.5
"Manitowoc city, Wisconsin ",146,0.9,0.5
"Mankato city, Minnesota ",175,0.8,0.3
"Mansfield city, Ohio ",11,0.1,0.1
"Mansfield city, Texas ",0,0.0,0.1
"Manteca city, California ",80,0.3,0.2
"Maple Grove city, Minnesota ",69,0.2,0.1
"Maple Heights city, Ohio ",28,0.3,0.4
"Maple Valley city, Washington ",13,0.1,0.2
"Maplewood city, Minnesota ",76,0.4,0.3
"Marana town, Arizona ",28,0.2,0.2
"Margate city, Florida ",115,0.5,0.3
"Maricopa city, Arizona ",158,0.8,0.9
"Marietta city, Georgia ",125,0.4,0.4
"Marina city, California ",73,0.8,0.6
"Marion city, Indiana ",79,0.7,0.4
"Marion city, Iowa ",79,0.4,0.4
"Marion city, Ohio ",0,0.0,0.2
"Marlborough city, Massachusetts ",0,0.0,0.2
"Marquette city, Michigan ",224,2.2,1.0
"Marshall city, Texas ",0,0.0,0.4
"Marshalltown city, Iowa ",157,1.3,0.8
"Martinez city, California ",111,0.6,0.4
"Maryland Heights city, Missouri ",0,0.0,0.2
"Marysville city, Ohio ",5,0.1,0.1
"Marysville city, Washington ",63,0.2,0.2
"Maryville city, Tennessee ",37,0.3,0.3
"Mason City city, Iowa ",138,1.0,0.6
"Mason city, Ohio ",11,0.1,0.1
"Massillon city, Ohio ",12,0.1,0.1
"Matthews town, North Carolina ",14,0.1,0.2
"Mauldin city, South Carolina ",0,0.0,0.3
"Maywood city, California ",177,1.6,0.9
"Maywood village, Illinois ",0,0.0,0.3
"McDonough city, Georgia ",40,0.5,0.7
"McHenry city, Illinois ",13,0.1,0.2
"McMinnville city, Oregon ",283,2.1,1.3
"Medford city, Massachusetts ",542,1.7,0.5
"Medford city, Oregon ",349,1.1,0.5
"Medina city, Ohio ",25,0.2,0.2
"Melbourne city, Florida ",258,0.8,0.4
"Melrose city, Massachusetts ",157,1.1,0.7
"Melrose Park village, Illinois ",25,0.2,0.3
"Menifee city, California ",95,0.3,0.3
"Menlo Park city, California ","1,186",7.6,1.6
"Menomonee Falls village, Wisconsin ",0,0.0,0.1
"Mentor city, Ohio ",31,0.1,0.2
"Mequon city, Wisconsin ",32,0.3,0.4
"Merced city, California ",165,0.6,0.3
"Mercer Island city, Washington ",84,0.8,0.6
"Meriden city, Connecticut ",49,0.2,0.2
"Meridian city, Idaho ",85,0.3,0.2
"Meridian city, Mississippi ",0,0.0,0.2
"Merrillville town, Indiana ",14,0.1,0.1
"Methuen Town city, Massachusetts ",11,0.0,0.1
"Miami Beach city, Florida ","2,449",5.1,1.2
"Miami Lakes town, Florida ",0,0.0,0.3
"Miamisburg city, Ohio ",0,0.0,0.3
"Michigan City city, Indiana ",36,0.3,0.4
"Middletown city, Connecticut ",44,0.2,0.2
"Middletown city, New York ",48,0.4,0.4
"Middletown city, Ohio ",20,0.1,0.1
"Midland city, Michigan ",265,1.4,0.6
"Midvale city, Utah ",28,0.2,0.2
"Midwest City city, Oklahoma ",127,0.5,0.3
"Milford city (balance), Connecticut ",28,0.1,0.1
"Millbrae city, California ",20,0.2,0.2
"Millville city, New Jersey ",50,0.4,0.4
"Milpitas city, California ",39,0.1,0.1
"Milton city, Georgia ",0,0.0,0.3
"Milwaukie city, Oregon ",82,0.8,0.5
"Minnetonka city, Minnesota ",138,0.5,0.2
"Minot city, North Dakota ",128,0.6,0.4
"Mint Hill town, North Carolina ",0,0.0,0.4
"Mishawaka city, Indiana ",133,0.6,0.3
"Mission city, Texas ",40,0.1,0.2
"Mission Viejo city, California ",70,0.2,0.1
"Missoula city, Montana ","2,160",6.2,0.9
"Missouri City city, Texas ",0,0.0,0.1
"Moline city, Illinois ",88,0.4,0.3
"Monroe city, Louisiana ",71,0.4,0.3
"Monroe city, Michigan ",24,0.3,0.3
"Monroe city, North Carolina ",19,0.1,0.2
"Monroeville municipality, Pennsylvania ",0,0.0,0.2
"Monrovia city, California ",133,0.7,0.5
"Montclair city, California ",56,0.4,0.4
"Montebello city, California ",64,0.3,0.2
"Monterey city, California ",477,3.1,1.0
"Monterey Park city, California ",113,0.4,0.3
"Moore city, Oklahoma ",22,0.1,0.1
"Mooresville town, North Carolina ",13,0.1,0.2
"Moorhead city, Minnesota ",177,0.9,0.4
"Moorpark city, California ",29,0.2,0.2
"Morgan Hill city, California ",142,0.8,0.5
"Morgantown city, West Virginia ",72,0.6,0.5
"Morristown city, Tennessee ",13,0.1,0.2
"Morrisville town, North Carolina ",62,0.6,0.5
"Morton Grove village, Illinois ",60,0.5,0.4
"Moscow city, Idaho ",581,5.0,1.6
"Moses Lake city, Washington ",10,0.1,0.2
"Mount Juliet city, Tennessee ",0,0.0,0.3
"Mount Pleasant city, Michigan ",373,3.4,1.2
"Mount Pleasant town, South Carolina ",261,0.8,0.4
"Mount Pleasant village, Wisconsin ",0,0.0,0.2
"Mount Prospect village, Illinois ",160,0.6,0.3
"Mount Vernon city, New York ",0,0.0,0.1
"Mount Vernon city, Washington ",70,0.5,0.5
"Mountain Brook city, Alabama ",35,0.4,0.4
"Mountain View city, California ","1,707",4.2,0.8
"Mountlake Terrace city, Washington ",41,0.4,0.3
"Mukilteo city, Washington ",31,0.3,0.3
"Muncie city, Indiana ",452,1.6,0.5
"Mundelein village, Illinois ",29,0.2,0.2
"Munster town, Indiana ",14,0.1,0.2
"Murray city, Utah ",127,0.5,0.3
"Murrysville municipality, Pennsylvania ",23,0.2,0.3
"Muscatine city, Iowa ",9,0.1,0.1
"Muskego city, Wisconsin ",0,0.0,0.2
"Muskegon city, Michigan ",63,0.5,0.4
"Muskogee city, Oklahoma ",5,0.0,0.1
"Myrtle Beach city, South Carolina ",189,1.5,0.9
"Nacogdoches city, Texas ",108,0.8,0.6
"Nampa city, Idaho ",88,0.3,0.2
"Napa city, California ",320,0.9,0.5
"Naples city, Florida ",121,2.0,1.2
"Nashua city, New Hampshire ",71,0.2,0.2
"National City city, California ",161,0.6,0.4
"Naugatuck borough, Connecticut ",0,0.0,0.2
"Neenah city, Wisconsin ",73,0.6,0.4
"New Albany city, Indiana ",29,0.2,0.2
"New Bedford city, Massachusetts ",119,0.3,0.2
"New Berlin city, Wisconsin ",70,0.3,0.3
"New Bern city, North Carolina ",18,0.2,0.2
"New Braunfels city, Texas ",56,0.2,0.2
"New Brighton city, Minnesota ",36,0.3,0.3
"New Britain city, Connecticut ",54,0.2,0.2
"New Brunswick city, New Jersey ",240,1.0,0.4
"New Castle city, Pennsylvania ",68,0.8,0.9
"New Hope city, Minnesota ",61,0.6,0.4
"New Iberia city, Louisiana ",48,0.4,0.4
"New Lenox village, Illinois ",12,0.1,0.2
"New London city, Connecticut ",16,0.1,0.1
"New Rochelle city, New York ",30,0.1,0.1
"New Smyrna Beach city, Florida ",44,0.5,0.5
"Newark city, California ",79,0.4,0.3
"Newark city, Delaware ",328,2.4,0.7
"Newark city, Ohio ",134,0.6,0.4
"Newberg city, Oregon ",173,1.6,1.0
"Newburgh city, New York ",67,0.6,0.7
"Newnan city, Georgia ",16,0.1,0.2
"Newport Beach city, California ",378,0.9,0.4
"Newport city, Rhode Island ",333,2.4,1.1
"Newton city, Massachusetts ",470,1.1,0.3
"Niagara Falls city, New York ",72,0.3,0.2
"Nicholasville city, Kentucky ",0,0.0,0.3
"Niles village, Illinois ",116,0.9,0.8
"Noblesville city, Indiana ",26,0.1,0.1
"Nogales city, Arizona ",8,0.1,0.2
"Norco city, California ",14,0.1,0.2
"Norfolk city, Nebraska ",55,0.5,0.4
"Normal town, Illinois ",317,1.2,0.4
"Norristown borough, Pennsylvania ",182,1.1,0.8
"North Augusta city, South Carolina ",24,0.3,0.3
"North Chicago city, Illinois ",9,0.1,0.1
"North Lauderdale city, Florida ",98,0.5,0.5
"North Little Rock city, Arkansas ",38,0.1,0.2
"North Miami Beach city, Florida ",103,0.5,0.4
"North Miami city, Florida ",0,0.0,0.2
"North Olmsted city, Ohio ",20,0.1,0.1
"North Plainfield borough, New Jersey ",136,1.1,0.9
"North Platte city, Nebraska ",37,0.3,0.3
"North Port city, Florida ",139,0.6,0.2
"North Richland Hills city, Texas ",42,0.1,0.1
"North Ridgeville city, Ohio ",17,0.1,0.2
"North Royalton city, Ohio ",42,0.3,0.2
"North Tonawanda city, New York ",28,0.2,0.2
"Northampton city, Massachusetts ",473,3.1,0.9
"Northbrook village, Illinois ",27,0.2,0.2
"Northfield city, Minnesota ",212,1.9,0.7
"Northglenn city, Colorado ",48,0.3,0.3
"Northport city, Alabama ",6,0.1,0.1
"Norton Shores city, Michigan ",62,0.6,0.5
"Norwalk city, Connecticut ",81,0.2,0.1
"Norwich city, Connecticut ",6,0.0,0.1
"Novato city, California ",133,0.5,0.4
"Novi city, Michigan ",100,0.4,0.3
"Oak Creek city, Wisconsin ",12,0.1,0.1
"Oak Forest city, Illinois ",0,0.0,0.2
"Oak Harbor city, Washington ",12,0.1,0.2
"Oak Lawn village, Illinois ",37,0.1,0.1
"Oak Park city, Michigan ",47,0.4,0.4
"Oak Park village, Illinois ",462,1.7,0.6
"Oak Ridge city, Tennessee ",13,0.1,0.1
"Oakdale city, California ",81,1.0,0.7
"Oakdale city, Minnesota ",43,0.3,0.2
"Oakland Park city, Florida ",166,0.8,0.5
"Oakley city, California ",90,0.6,0.4
"Ocala city, Florida ",210,1.0,0.5
"Ocoee city, Florida ",0,0.0,0.2
"O'Fallon city, Illinois ",20,0.1,0.2
"O'Fallon city, Missouri ",41,0.1,0.1
"Ogden city, Utah ",223,0.6,0.3
"Olive Branch city, Mississippi ",0,0.0,0.2
"Olympia city, Washington ",950,4.1,1.2
"Opelika city, Alabama ",24,0.2,0.1
"Oregon City city, Oregon ",52,0.4,0.3
"Oregon city, Ohio ",0,0.0,0.3
"Orem city, Utah ",539,1.3,0.4
"Orland Park village, Illinois ",42,0.2,0.1
"Ormond Beach city, Florida ",161,1.0,0.5
"Oro Valley town, Arizona ",62,0.4,0.3
"Oshkosh city, Wisconsin ",380,1.2,0.5
"Ossining village, New York ",7,0.1,0.1
"Oswego village, Illinois ",13,0.1,0.1
"Ottumwa city, Iowa ",75,0.7,0.6
"Oviedo city, Florida ",39,0.2,0.3
"Owasso city, Oklahoma ",43,0.3,0.3
"Owatonna city, Minnesota ",90,0.7,0.5
"Owensboro city, Kentucky ",144,0.6,0.3
"Oxford city, Alabama ",4,0.0,0.1
"Oxford city, Mississippi ",108,1.3,1.0
"Oxford city, Ohio ",158,1.8,1.0
"Pacifica city, California ",22,0.1,0.1
"Paducah city, Kentucky ",41,0.4,0.4
"Palatine village, Illinois ",124,0.3,0.3
"Palm Beach Gardens city, Florida ",68,0.3,0.2
"Palm Coast city, Florida ",57,0.2,0.2
"Palm Desert city, California ",105,0.6,0.4
"Palm Springs city, California ",179,0.9,0.5
"Palm Springs village, Florida ",8,0.1,0.1
"Palmetto Bay village, Florida ",32,0.3,0.3
"Palo Alto city, California ","2,562",8.5,1.1
"Panama City city, Florida ",213,1.3,0.8
"Papillion city, Nebraska ",14,0.1,0.2
"Paradise town, California ",92,1.0,1.0
"Paragould city, Arkansas ",0,0.0,0.3
"Paramount city, California ",173,0.8,0.4
"Paramus borough, New Jersey ",0,0.0,0.3
"Paris city, Texas ",79,0.8,0.7
"Park Forest village, Illinois ",23,0.2,0.3
"Park Ridge city, Illinois ",30,0.2,0.2
"Parker town, Colorado ",40,0.2,0.2
"Parkersburg city, West Virginia ",59,0.5,0.4
"Parkland city, Florida ",0,0.0,0.4
"Parma city, Ohio ",0,0.0,0.1
"Parma Heights city, Ohio ",10,0.1,0.2
"Pascagoula city, Mississippi ",47,0.5,0.5
"Pasco city, Washington ",0,0.0,0.1
"Passaic city, New Jersey ",234,0.9,0.6
"Patterson city, California ",98,1.3,1.2
"Pawtucket city, Rhode Island ",208,0.6,0.3
"Peabody city, Massachusetts ",71,0.3,0.2
"Peachtree City city, Georgia ",41,0.3,0.3
"Pearl city, Mississippi ",12,0.1,0.2
"Pearland city, Texas ",0,0.0,0.1
"Peekskill city, New York ",31,0.3,0.4
"Pekin city, Illinois ",54,0.4,0.3
"Pelham city, Alabama ",0,0.0,0.3
"Pensacola city, Florida ",227,0.9,0.5
"Perris city, California ",20,0.1,0.1
"Perrysburg city, Ohio ",8,0.1,0.1
"Perth Amboy city, New Jersey ",33,0.2,0.2
"Petaluma city, California ",437,1.5,0.5
"Petersburg city, Virginia ",32,0.3,0.3
"Pflugerville city, Texas ",40,0.2,0.3
"Pharr city, Texas ",35,0.2,0.2
"Phenix City city, Alabama ",54,0.4,0.4
"Pico Rivera city, California ",255,1.0,0.4
"Pine Bluff city, Arkansas ",28,0.2,0.1
"Pinellas Park city, Florida ",165,0.8,0.5
"Piqua city, Ohio ",27,0.3,0.3
"Pittsburg city, California ",52,0.2,0.2
"Pittsburg city, Kansas ",133,1.5,0.7
"Pittsfield city, Massachusetts ",185,0.9,0.4
"Placentia city, California ",274,1.2,0.5
"Plainfield city, New Jersey ",288,1.1,0.5
"Plainfield town, Indiana ",9,0.1,0.1
"Plainfield village, Illinois ",0,0.0,0.2
"Plainview city, Texas ",14,0.2,0.2
"Plant City city, Florida ",112,0.7,0.4
"Plantation city, Florida ",65,0.1,0.1
"Pleasant Grove city, Utah ",22,0.2,0.2
"Pleasant Hill city, California ",119,0.7,0.5
"Pleasant Prairie village, Wisconsin ",0,0.0,0.2
"Pleasanton city, California ",277,0.8,0.4
"Pleasantville city, New Jersey ",18,0.2,0.3
"Plum borough, Pennsylvania ",0,0.0,0.2
"Plymouth city, Minnesota ",197,0.5,0.3
"Pocatello city, Idaho ",362,1.4,0.5
"Ponca City city, Oklahoma ",6,0.1,0.1
"Pontiac city, Michigan ",31,0.1,0.2
"Pooler city, Georgia ",47,0.5,0.6
"Port Arthur city, Texas ",126,0.6,0.4
"Port Chester village, New York ",53,0.3,0.4
"Port Hueneme city, California ",112,1.2,0.9
"Port Huron city, Michigan ",218,1.9,1.1
"Port Orange city, Florida ",67,0.3,0.3
"Portage city, Indiana ",27,0.2,0.3
"Portage city, Michigan ",37,0.2,0.1
"Porterville city, California ",231,1.2,0.7
"Portland city, Maine ",660,1.8,0.6
"Portsmouth city, New Hampshire ",199,1.6,0.9
"Portsmouth city, Ohio ",21,0.3,0.4
"Portsmouth city, Virginia ",269,0.6,0.2
"Post Falls city, Idaho ",58,0.5,0.6
"Pottstown borough, Pennsylvania ",55,0.5,0.4
"Poughkeepsie city, New York ",107,0.8,0.5
"Poway city, California ",180,0.8,0.5
"Prairie Village city, Kansas ",40,0.3,0.3
"Prattville city, Alabama ",0,0.0,0.2
"Prescott city, Arizona ",200,1.4,0.9
"Prescott Valley town, Arizona ",131,0.8,0.8
"Prichard city, Alabama ",10,0.1,0.2
"Prior Lake city, Minnesota ",10,0.1,0.1
"Pullman city, Washington ",321,2.4,1.0
"Puyallup city, Washington ",94,0.5,0.4
"Queen Creek town, Arizona ",0,0.0,0.3
"Quincy city, Illinois ",31,0.2,0.2
"Quincy city, Massachusetts ",70,0.1,0.1
"Racine city, Wisconsin ",89,0.3,0.3
"Radcliff city, Kentucky ",7,0.1,0.1
"Rahway city, New Jersey ",13,0.1,0.1
"Ramsey city, Minnesota ",17,0.1,0.2
"Rancho Cordova city, California ",229,0.8,0.4
"Rancho Palos Verdes city, California ",24,0.1,0.2
"Rancho Santa Margarita city, California ",47,0.2,0.2
"Rapid City city, South Dakota ",225,0.7,0.3
"Raytown city, Missouri ",0,0.0,0.2
"Reading city, Pennsylvania ",186,0.6,0.3
"Redding city, California ",349,1.0,0.4
"Redlands city, California ",426,1.4,0.7
"Redmond city, Oregon ",64,0.6,0.6
"Redmond city, Washington ",359,1.2,0.5
"Redondo Beach city, California ",482,1.3,0.5
"Redwood City city, California ",642,1.7,0.6
"Reedley city, California ",76,0.8,0.6
"Renton city, Washington ",71,0.1,0.1
"Revere city, Massachusetts ",27,0.1,0.1
"Rexburg city, Idaho ",486,4.5,1.6
"Reynoldsburg city, Ohio ",18,0.1,0.2
"Richfield city, Minnesota ",158,0.8,0.4
